LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasan,ISOEventfu,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriat,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Em,occ00___Un,occ00___Re,occ00___St,occ00___Ot,occ00___Ra,occ00_othe,Occupation,edu00,eth00,eth00_othe,misc00,misc03,misc03_oth,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingL,Loudness_N,N10_N90(so,Sharpness_,Rough_HM_R,Rough_HM_A,"FS_Avg,ari","I_HM_Avg,a",Ton_HM_Avg,LZeq_L(dB(,LAeq_L(A)(,LA10_LA90(,LCeq_LAeq(,LC10_LC90(,RA_2D_cp(c,PA(Zwicker,fid,NoiseClass,NoiseCla_1,OBJECTID,ID,A_pred,A_prob,B_pred,B_prob,PARKSDISTAN,fountainsvi,roadnoiseco,treesvisibi,vi20mbigger,DISTANCE,SVF,VISIBLE
RussellSq,RussellSq1,RS120,937,English,0,19-6-2019 13:14,19-6-2019 13:24,51.5216830000,-0.1259820000,5,3,3,3,0.0732000000,-0.0732000000,3,2,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,80,22,Female,0,0,0,1,0,0,,Student,5,3,,,3,International student,2,,1,3,1,1,1,0,0,,0,32.1800000000,23.0000000000,2.1000000000,3.2900000000,0.0274000000,0.0274000000,0.0047400000,0.2970000000,0.0585000000,71.7200000000,66.2500000000,1.0600000000,4.0600000000,2.3100000000,11.7000000000,36.4489990300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS120,950,English,0,19-6-2019 13:04,19-6-2019 13:14,51.5216830000,-0.1259820000,4,3,2,1,0.3232000000,0.0303000000,3,2,3,3,4,2,4,2,4,3,2,4,4,5,4,3,4,3,76,22,Female,0,0,0,1,0,0,,Student,5,3,,,3,,1,,1,3,1,1,1,0,0,,1,32.1800000000,23.0000000000,2.1000000000,3.2900000000,0.0274000000,0.0274000000,0.0047400000,0.2970000000,0.0585000000,71.7200000000,66.2500000000,1.0600000000,4.0600000000,2.3100000000,11.7000000000,36.4489990300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS121,932,English,0,19-6-2019 13:28,19-6-2019 13:38,51.5216830000,-0.1259820000,4,4,4,2,0.0429000000,-0.2500000000,3,3,3,4,5,4,3,3,2,3,4,2,3,4,5,4,4,5,88,55,Male,1,0,0,0,0,0,,Employed,2,7,Northern african,,3,Londonner,2,,1,1,1,1,0,0,0,,0,31.8300000000,26.0000000000,3.9000000000,2.9400000000,0.0297000000,0.0297000000,0.0210000000,0.3240000000,0.1960000000,74.4900000000,69.2300000000,3.1700000000,3.6400000000,3.4400000000,13.0000000000,38.0447675300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS122,951,English,0,19-6-2019 13:30,19-6-2019 13:40,51.5216830000,-0.1259820000,3,1,4,5,0.9268000000,0.0303000000,5,1,5,2,5,1,3,2,4,4,4,1,3,4,3,4,2,3,64,25,Female,1,0,0,0,0,0,,Employed,5,3,,,2,,1,,4,2,1,1,0,0,0,,1,32.8600000000,21.7000000000,2.7000000000,2.9800000000,0.0266000000,0.0266000000,0.0088800000,0.3080000000,0.0821000000,72.7500000000,65.2200000000,2.0300000000,5.6400000000,2.8400000000,12.2000000000,31.7198194400,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS122,938,English,0,19-6-2019 13:30,19-6-2019 13:40,51.5216830000,-0.1259820000,4,4,3,3,0.4571000000,-0.2071000000,5,2,4,4,,2,2,3,4,4,2,1,4,4,4,3,4,4,76,,Female,1,0,0,0,0,0,,Employed,5,5,,,2,,1,,4,2,1,1,0,0,0,,0,32.8600000000,21.7000000000,2.7000000000,2.9800000000,0.0266000000,0.0266000000,0.0088800000,0.3080000000,0.0821000000,72.7500000000,65.2200000000,2.0300000000,5.6400000000,2.8400000000,12.2000000000,31.7198194400,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS123,919,English,0,19-6-2019 13:31,19-6-2019 13:41,51.5216830000,-0.1259820000,1,3,2,2,0.0000000000,0.2500000000,3,4,4,3,3,3,4,3,2,1,3,4,5,4,3,4,2,3,64,29,Male,0,0,0,1,0,0,,Student,7,3,,,1,,2,,4,1,1,1,1,0,0,,0,32.3200000000,18.7000000000,2.2000000000,2.5500000000,0.0280000000,0.0280000000,0.0036400000,0.3020000000,0.0519000000,73.3600000000,62.3000000000,1.5700000000,9.0100000000,2.5400000000,12.0000000000,24.1573548800,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS124,933,English,0,19-6-2019 13:36,19-6-2019 13:46,51.5216830000,-0.1259820000,2,2,3,4,0.5303000000,-0.2803000000,5,2,3,4,4,2,2,2,4,4,2,5,5,4,3,4,2,4,68,26,Male,1,0,0,0,0,0,,Employed,5,1,,,1,,3,,1,1,1,1,0,0,0,,0,32.7200000000,19.9000000000,2.7000000000,2.6600000000,0.0260000000,0.0260000000,0.0065400000,0.2970000000,0.0593000000,73.3700000000,63.2600000000,2.1900000000,7.6600000000,4.0100000000,12.1000000000,26.5850026000,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS125,939,English,0,19-6-2019 13:41,19-6-2019 13:51,51.5216830000,-0.1259820000,3,2,2,1,0.2803000000,-0.4268000000,4,2,3,4,4,2,2,4,4,3,3,2,4,4,4,3,2,4,68,64,Male,0,0,1,0,0,0,,Retired,7,1,,,2,,1,,1,1,1,1,0,0,0,,0,31.8800000000,23.0000000000,2.0000000000,3.0900000000,0.0280000000,0.0280000000,0.0089100000,0.3060000000,0.0404000000,71.5100000000,66.3800000000,1.0500000000,3.7700000000,2.3300000000,12.0000000000,34.7037758700,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS126,940,English,0,19-6-2019 13:57,19-6-2019 14:07,51.5216830000,-0.1259820000,2,2,3,5,0.7071000000,-0.3536000000,5,2,2,4,5,1,2,1,5,4,3,1,4,4,2,3,1,4,56,26,Male,1,0,0,0,0,0,,Employed,5,1,,,2,,1,,1,2,1,1,0,0,0,,0,33.8000000000,24.2000000000,3.2000000000,3.0400000000,0.0273000000,0.0273000000,0.0065500000,0.3050000000,0.0970000000,72.5200000000,66.6200000000,2.0700000000,4.4200000000,3.2000000000,11.6000000000,36.1755856700,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS126,944,English,0,19-6-2019 13:57,19-6-2019 14:07,51.5216830000,-0.1259820000,3,1,3,5,0.7071000000,0.3536000000,5,3,4,2,4,1,4,1,4,5,4,1,3,2,,,4,2,,28,Female,1,0,0,0,0,0,,Employed,5,3,,,2,,1,,1,2,1,1,0,0,0,,1,33.8000000000,24.2000000000,3.2000000000,3.0400000000,0.0273000000,0.0273000000,0.0065500000,0.3050000000,0.0970000000,72.5200000000,66.6200000000,2.0700000000,4.4200000000,3.2000000000,11.6000000000,36.1755856700,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS127,934,English,0,19-6-2019 14:05,19-6-2019 14:15,51.5216830000,-0.1259820000,2,3,2,4,0.6339000000,-0.1161000000,5,1,2,3,4,1,4,2,4,3,3,5,5,4,5,5,5,5,96,19,Female,0,0,0,1,0,0,,Student,5,1,,,1,,2,,4,2,1,1,0,0,0,,0,32.0900000000,23.1000000000,2.3000000000,3.0900000000,0.0274000000,0.0274000000,0.0110000000,0.3090000000,0.0749000000,73.9300000000,65.9300000000,1.5800000000,5.9800000000,2.6900000000,12.4000000000,34.8649863700,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq1,RS127,941,English,0,19-6-2019 14:05,19-6-2019 14:15,51.5216830000,-0.1259820000,3,1,3,3,0.7071000000,0.1213000000,5,1,5,1,5,1,5,5,5,3,3,4,5,5,5,5,5,5,100,20,Male,1,0,0,1,0,0,,Employed_Student,3,1,,,1,,2,,4,2,1,1,0,0,0,,0,32.0900000000,23.1000000000,2.3000000000,3.0900000000,0.0274000000,0.0274000000,0.0110000000,0.3090000000,0.0749000000,73.9300000000,65.9300000000,1.5800000000,5.9800000000,2.6900000000,12.4000000000,34.8649863700,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,122.8214133800,1.0000000000,60.0000000000,75.1689964600,1.0000000000,99.43023315,0.99867836,99.41938030
RussellSq,RussellSq2,RS201,1037,English,0,24-6-2019 11:44,24-6-2019 11:54,51.5216158000,-0.1257445000,2,2,2,3,1.0000000000,0.2071000000,5,1,5,1,5,1,3,1,4,4,3,5,5,3,4,0,1,4,48,59,Male,0,1,0,0,0,0,,Unemployed,2,1,,,1,,3,,1,1,1,1,0,0,0,,1,30.6000000000,28.4000000000,4.6000000000,2.7800000000,0.0331000000,0.0331000000,0.0137000000,0.2850000000,0.3330000000,75.5900000000,68.8100000000,2.8100000000,5.5600000000,3.5100000000,12.7000000000,39.9935155400,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS202,1050,English,0,24-6-2019 11:45,24-6-2019 11:55,51.5216158000,-0.1257445000,2,1,2,4,0.7803000000,-0.1161000000,5,1,3,3,5,1,4,2,5,4,2,1,1,1,1,2,1,4,36,32,Female,1,0,0,0,0,0,,Employed,2,1,,,2,,1,,2,2,1,1,1,0,0,,0,31.0900000000,23.5000000000,4.2000000000,2.5900000000,0.0302000000,0.0302000000,0.0284000000,0.3380000000,0.1930000000,73.2800000000,66.1100000000,5.8100000000,5.4700000000,3.2800000000,13.4000000000,31.0382104800,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS202,1061,English,0,24-6-2019 11:44,24-6-2019 11:54,51.5216158000,-0.1257445000,3,2,4,3,0.2803000000,-0.0732000000,4,3,3,3,4,2,3,3,4,3,3,1,3,3,4,2,3,4,64,26,Female,1,0,0,0,0,0,,Employed,2,1,,,2,,1,,1,2,1,1,1,0,0,,0,31.0900000000,23.5000000000,4.2000000000,2.5900000000,0.0302000000,0.0302000000,0.0284000000,0.3380000000,0.1930000000,73.2800000000,66.1100000000,5.8100000000,5.4700000000,3.2800000000,13.4000000000,31.0382104800,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS203,1088,English,0,24-6-2019 11:47,24-6-2019 11:57,51.5216158000,-0.1257445000,2,2,2,4,0.3410000000,0.0732000000,5,3,1,1,2,1,1,1,3,4,3,1,3,3,3,3,3,3,60,66,Female,0,0,1,0,0,0,,Retired,4,1,,,2,,3,in a city environments I would expect traffic noise,1,2,1,1,0,0,0,,1,32.1100000000,24.3000000000,3.1000000000,3.0800000000,0.0281000000,0.0281000000,0.0054300000,0.3210000000,0.0870000000,73.5200000000,67.0700000000,1.4900000000,4.6300000000,3.8400000000,12.3000000000,36.7079837200,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS203,1068,English,0,24-6-2019 11:57,24-6-2019 11:57,51.5216158000,-0.1257445000,2,1,2,4,0.4142000000,0.0429000000,5,3,4,3,2,1,2,3,4,3,3,1,3,4,4,1,2,4,60,57,Male,1,0,0,0,0,0,,Employed,3,1,,,2,,3,,1,2,1,1,0,0,0,had hearing aid,0,32.1100000000,24.3000000000,3.1000000000,3.0800000000,0.0281000000,0.0281000000,0.0054300000,0.3210000000,0.0870000000,73.5200000000,67.0700000000,1.4900000000,4.6300000000,3.8400000000,12.3000000000,36.7079837200,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS204,1087,English,0,24-6-2019 11:58,24-6-2019 12:08,51.5216158000,-0.1257445000,3,2,3,5,0.6464000000,-0.1464000000,5,1,5,3,5,,,,5,5,4,,5,4,4,4,4,4,80,72,Male,0,0,1,0,0,0,,Retired,4,1,,,2,,3,,1,1,1,1,0,0,0,How often visits the place: 'when I'm in town'  University: 'life'  Stayed in the UK for 72 years,1,43.5100000000,23.7000000000,4.2000000000,2.6400000000,0.0288000000,0.0288000000,0.0104000000,0.3150000000,0.1200000000,75.9400000000,65.1400000000,2.2300000000,8.9700000000,6.2000000000,13.0000000000,31.7616245900,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS205,1042,English,0,24-6-2019 11:57,24-6-2019 12:07,51.5216158000,-0.1257445000,3,2,3,5,0.7803000000,-0.2197000000,5,1,4,3,5,1,3,3,5,5,3,1,3,0,0,5,1,5,44,21,Female,1,0,0,0,0,0,,Employed,3,6,,,2,,1,,1,1,1,1,0,0,0,,1,34.7600000000,26.6000000000,3.9000000000,3.2500000000,0.0288000000,0.0288000000,0.0041200000,0.3210000000,0.0426000000,74.3400000000,67.8200000000,1.8600000000,4.6000000000,3.3400000000,12.4000000000,42.1985222000,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS206,1053,English,0,24-6-2019 11:58,24-6-2019 12:08,51.5216158000,-0.1257445000,3,2,2,4,0.1768000000,0.4268000000,4,3,4,2,2,3,4,2,4,3,3,2,3,4,4,3,1,4,64,19,Female,0,0,0,1,0,0,,Student,2,1,,,2,,1,,1,1,1,1,1,0,0,,0,32.1400000000,20.6000000000,1.7000000000,2.8800000000,0.0284000000,0.0284000000,0.0039200000,0.3090000000,0.0609000000,75.5100000000,63.8800000000,1.3100000000,8.7600000000,2.8200000000,12.5000000000,29.2497451400,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS207,1086,English,0,24-6-2019 12:08,24-6-2019 12:18,51.5216158000,-0.1257445000,3,2,2,5,0.6339000000,0.2197000000,5,4,4,2,4,1,2,1,4,4,3,4,4,1,1,1,1,5,36,22,Male,0,0,0,1,0,0,,Student,6,1,,,1,,3,"The artificial sounds (traffic, sirens, etc) weave in and out (and occasionally overwhelm) the natural backdrop. The sounds of nature are predominant with occasional intrusion. The chaos of nature is perfect and not monotonous or uneventful.",1,3,1,1,0,0,0,"University: Royal Holloway, University of London",1,34.9500000000,17.8000000000,2.7000000000,2.5500000000,0.0275000000,0.0275000000,0.0117000000,0.3160000000,0.0728000000,74.1500000000,60.5200000000,2.6100000000,10.9600000000,3.0500000000,12.6000000000,22.9473598900,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS207,1085,English,0,24-6-2019 12:08,24-6-2019 12:18,51.5216158000,-0.1257445000,2,1,3,5,1.0000000000,0.3107000000,5,1,5,1,5,1,4,1,5,5,3,4,5,5,5,5,5,5,100,50,Male,0,0,0,1,0,0,,Student,7,3,,,1,,3,It's great - water/ birds/ industry,1,3,1,1,0,0,0,,1,34.9500000000,17.8000000000,2.7000000000,2.5500000000,0.0275000000,0.0275000000,0.0117000000,0.3160000000,0.0728000000,74.1500000000,60.5200000000,2.6100000000,10.9600000000,3.0500000000,12.6000000000,22.9473598900,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS207,1084,English,0,24-6-2019 12:08,24-6-2019 12:18,51.5216158000,-0.1257445000,2,2,2,2,0.6768000000,-0.2803000000,4,1,3,3,4,1,1,1,3,5,3,3,3,2,1,0,0,5,32,47,Male,0,0,0,1,1,0,Teach yoga/writer/studying a masters,Other,2,1,,,1,,3,,1,3,1,1,0,0,0,Name of the university: RHUL,1,34.9500000000,17.8000000000,2.7000000000,2.5500000000,0.0275000000,0.0275000000,0.0117000000,0.3160000000,0.0728000000,74.1500000000,60.5200000000,2.6100000000,10.9600000000,3.0500000000,12.6000000000,22.9473598900,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS208,1062,English,0,24-6-2019 12:05,24-6-2019 12:15,51.5216158000,-0.1257445000,3,3,2,1,0.5000000000,-0.3536000000,5,2,3,5,5,3,3,2,4,3,2,2,3,4,5,3,1,3,64,42,Male,0,0,0,0,1,0,Self employed,Other,3,1,,,1,,3,,1,3,1,1,1,0,0,,0,31.4900000000,25.5000000000,4.6000000000,2.6700000000,0.0313000000,0.0313000000,0.0209000000,0.3350000000,0.1870000000,74.7700000000,66.2800000000,3.7600000000,7.0400000000,4.0400000000,13.8000000000,34.6014662800,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS209,1043,English,0,24-6-2019 12:12,24-6-2019 12:22,51.5216158000,-0.1257445000,2,1,3,5,0.6768000000,0.2803000000,5,2,4,2,4,2,4,1,5,5,3,1,3,3,3,3,2,3,56,,Male,1,0,0,0,0,0,,Employed,5,2,,,3,From North London,3,,1,1,1,1,0,0,0,,1,35.6400000000,26.5000000000,2.8000000000,3.2400000000,0.0284000000,0.0284000000,0.0075900000,0.3180000000,0.0563000000,74.2000000000,68.3900000000,1.5300000000,3.9900000000,2.4100000000,12.6000000000,41.9249526600,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS210,1044,English,0,24-6-2019 12:18,24-6-2019 12:28,51.5216158000,-0.1257445000,3,1,4,2,0.3536000000,0.5429000000,4,4,5,3,2,2,4,1,4,3,3,3,3,2,1,3,0,3,36,40,Female,1,0,0,1,0,0,,Employed_Student,7,1,,,1,,3,,1,3,1,1,1,0,0,,0,33.6500000000,28.5000000000,8.8000000000,2.3900000000,0.0318000000,0.0318000000,0.0374000000,0.4170000000,0.6220000000,78.0300000000,70.8900000000,8.6900000000,3.6100000000,5.6800000000,15.1000000000,35.7508806300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS210,1069,English,0,24-6-2019 11:57,24-6-2019 12:07,51.5216158000,-0.1257445000,3,2,4,2,0.2500000000,0.3536000000,3,2,4,2,2,2,4,2,3,3,2,3,3,4,4,4,3,3,72,56,Female,0,0,0,0,1,0,,Other,7,1,,,1,,3,,1,3,1,1,0,0,0,,0,33.6500000000,28.5000000000,8.8000000000,2.3900000000,0.0318000000,0.0318000000,0.0374000000,0.4170000000,0.6220000000,78.0300000000,70.8900000000,8.6900000000,3.6100000000,5.6800000000,15.1000000000,35.7508806300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS210,1063,English,0,24-6-2019 12:17,24-6-2019 12:27,51.5216158000,-0.1257445000,3,1,5,4,0.2803000000,0.5732000000,4,4,4,2,2,2,4,1,4,3,3,3,3,2,2,2,2,2,40,30,Female,1,0,0,0,0,0,,Employed,7,1,,,1,,3,,1,3,1,1,0,0,0,,0,33.6500000000,28.5000000000,8.8000000000,2.3900000000,0.0318000000,0.0318000000,0.0374000000,0.4170000000,0.6220000000,78.0300000000,70.8900000000,8.6900000000,3.6100000000,5.6800000000,15.1000000000,35.7508806300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS210,1054,English,0,24-6-2019 12:17,24-6-2019 12:27,51.5216158000,-0.1257445000,3,1,4,2,0.7500000000,0.4571000000,5,2,5,1,4,2,4,1,5,3,4,3,3,4,4,4,2,4,72,60,Male,1,0,0,0,0,0,,Employed,7,2,,,1,,3,,1,3,1,1,1,0,0,,0,33.6500000000,28.5000000000,8.8000000000,2.3900000000,0.0318000000,0.0318000000,0.0374000000,0.4170000000,0.6220000000,78.0300000000,70.8900000000,8.6900000000,3.6100000000,5.6800000000,15.1000000000,35.7508806300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS210,1080,English,0,24-6-2019 12:21,24-6-2019 12:31,51.5216158000,-0.1257445000,2,2,3,3,0.4268000000,0.1768000000,4,3,4,2,4,2,3,2,3,3,3,2,2,5,5,5,5,5,100,28,Female,1,0,0,0,0,0,,Employed,7,1,,,1,,2,,1,3,1,1,0,0,0,,1,33.6500000000,28.5000000000,8.8000000000,2.3900000000,0.0318000000,0.0318000000,0.0374000000,0.4170000000,0.6220000000,78.0300000000,70.8900000000,8.6900000000,3.6100000000,5.6800000000,15.1000000000,35.7508806300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
RussellSq,RussellSq2,RS210,1078,English,0,24-6-2019 12:11,24-6-2019 12:31,51.5216158000,-0.1257445000,2,3,3,3,0.4571000000,0.2500000000,4,3,4,2,3,1,3,2,4,4,3,3,4,4,4,4,4,4,80,35,Male,1,0,0,0,0,0,,Employed,7,1,,,1,,3,,1,3,1,1,1,0,0,,1,33.6500000000,28.5000000000,8.8000000000,2.3900000000,0.0318000000,0.0318000000,0.0374000000,0.4170000000,0.6220000000,78.0300000000,70.8900000000,8.6900000000,3.6100000000,5.6800000000,15.1000000000,35.7508806300,105039.0000000000,60.0-64.9,4,3593844,10211348,"Broadleaved, Mixed and Yew Woodland",48.8000000000,"Acid, Calcareous, Neutral Grassland",20.6000000000,99.9427647000,1.0000000000,65.0000000000,72.5415883000,1.0000000000,99.96412775,0.99943972,99.73279352
